game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
power655,00703,giai-nhi,Giải Nhì,500000,805,
power655,00703,giai-ba,Giải Ba,50000,16338,
power655,00704,jackpot-1,Jackpot 1,,0,61525768350
power655,00704,jackpot-2,Jackpot 2,,0,3579829350
power655,00704,giai-nhat,Giải Nhất,40000000,9,
power655,00704,giai-nhi,Giải Nhì,500000,651,
power655,00704,giai-ba,Giải Ba,50000,14505,
power655,00705,jackpot-1,Jackpot 1,,0,64691708250
power655,00705,jackpot-2,Jackpot 2,,0,3931600450
power655,00705,giai-nhat,Giải Nhất,40000000,4,
power655,00705,giai-nhi,Giải Nhì,500000,596,
power655,00705,giai-ba,Giải Ba,50000,14065,
power655,00706,jackpot-1,Jackpot 1,,0,67331602650
power655,00706,jackpot-2,Jackpot 2,,0,4224922050
power655,00706,giai-nhat,Giải Nhất,40000000,18,
power655,00706,giai-nhi,Giải Nhì,500000,960,
power655,00706,giai-ba,Giải Ba,50000,19492,
power655,00707,jackpot-1,Jackpot 1,,0,69988955700
power655,00707,jackpot-2,Jackpot 2,,1,4520183500
power655,00707,giai-nhat,Giải Nhất,40000000,13,
power655,00707,giai-nhi,Giải Nhì,500000,886,
power655,00707,giai-ba,Giải Ba,50000,19061,
power655,00708,jackpot-1,Jackpot 1,,0,72264577800
power655,00708,jackpot-2,Jackpot 2,,0,3252846900
power655,00708,giai-nhat,Giải Nhất,40000000,22,
power655,00708,giai-nhi,Giải Nhì,500000,959,
power655,00708,giai-ba,Giải Ba,50000,19529,
power655,00709,jackpot-1,Jackpot 1,,0,75356765400
power655,00709,jackpot-2,Jackpot 2,,0,3596423300
power655,00709,giai-nhat,Giải Nhất,40000000,17,
power655,00709,giai-nhi,Giải Nhì,500000,921,
power655,00709,giai-ba,Giải Ba,50000,19411,
power655,00710,jackpot-1,Jackpot 1,,0,77809523700
power655,00710,jackpot-2,Jackpot 2,,0,3868952000
power655,00710,giai-nhat,Giải Nhất,40000000,25,
power655,00710,giai-nhi,Giải Nhì,500000,894,
power655,00710,giai-ba,Giải Ba,50000,19516,
power655,00711,jackpot-1,Jackpot 1,,0,80758885350
power655,00711,jackpot-2,Jackpot 2,,0,4196658850
power655,00711,giai-nhat,Giải Nhất,40000000,18,
power655,00711,giai-nhi,Giải Nhì,500000,890,
power655,00711,giai-ba,Giải Ba,50000,18846,
power655,00712,jackpot-1,Jackpot 1,,0,84160173900
power655,00712,jackpot-2,Jackpot 2,,0,4574579800
power655,00712,giai-nhat,Giải Nhất,40000000,15,
power655,00712,giai-nhi,Giải Nhì,500000,1089,
power655,00712,giai-ba,Giải Ba,50000,22844,
power655,00713,jackpot-1,Jackpot 1,,0,87502919250
power655,00713,jackpot-2,Jackpot 2,,0,4945995950
power655,00713,giai-nhat,Giải Nhất,40000000,10,
power655,00713,giai-nhi,Giải Nhì,500000,938,
power655,00713,giai-ba,Giải Ba,50000,20112,
power655,00714,jackpot-1,Jackpot 1,,1,92575628850
power655,00714,jackpot-2,Jackpot 2,,0,5509630350
power655,00714,giai-nhat,Giải Nhất,40000000,21,
power655,00714,giai-nhi,Giải Nhì,500000,951,
power655,00714,giai-ba,Giải Ba,50000,20234,
power655,00715,jackpot-1,Jackpot 1,,0,31953142200
power655,00715,jackpot-2,Jackpot 2,,1,5726646150
power655,00715,giai-nhat,Giải Nhất,40000000,5,
power655,00715,giai-nhi,Giải Nhì,500000,409,
power655,00715,giai-ba,Giải Ba,50000,10232,
power655,00716,jackpot-1,Jackpot 1,,0,33412538550
power655,00716,jackpot-2,Jackpot 2,,1,3162155150
power655,00716,giai-nhat,Giải Nhất,40000000,7,
power655,00716,giai-nhi,Giải Nhì,500000,511,
power655,00716,giai-ba,Giải Ba,50000,10138,
power655,00717,jackpot-1,Jackpot 1,,0,35131524600
power655,00717,jackpot-2,Jackpot 2,,0,3190998450
power655,00717,giai-nhat,Giải Nhất,40000000,3,
power655,00717,giai-nhi,Giải Nhì,500000,482,
power655,00717,giai-ba,Giải Ba,50000,8632,
power655,00718,jackpot-1,Jackpot 1,,0,37087734000
power655,00718,jackpot-2,Jackpot 2,,0,3408355050
power655,00718,giai-nhat,Giải Nhất,40000000,8,
power655,00718,giai-nhi,Giải Nhì,500000,492,
power655,00718,giai-ba,Giải Ba,50000,10482,
power655,00719,jackpot-1,Jackpot 1,,0,38990566200
power655,00719,jackpot-2,Jackpot 2,,0,3619780850
power655,00719,giai-nhat,Giải Nhất,40000000,8,
power655,00719,giai-nhi,Giải Nhì,500000,488,
power655,00719,giai-ba,Giải Ba,50000,11191,
power655,00720,jackpot-1,Jackpot 1,,0,40960429950
power655,00720,jackpot-2,Jackpot 2,,0,3838654600
power655,00720,giai-nhat,Giải Nhất,40000000,10,
power655,00720,giai-nhi,Giải Nhì,500000,450,
power655,00720,giai-ba,Giải Ba,50000,11186,
power655,00721,jackpot-1,Jackpot 1,,0,43368051000
power655,00721,jackpot-2,Jackpot 2,,0,4106168050
power655,00721,giai-nhat,Giải Nhất,40000000,10,
power655,00721,giai-nhi,Giải Nhì,500000,518,
power655,00721,giai-ba,Giải Ba,50000,12730,
power655,00722,jackpot-1,Jackpot 1,,0,45524219700
power655,00722,jackpot-2,Jackpot 2,,0,4345742350
power655,00722,giai-nhat,Giải Nhất,40000000,10,
power655,00722,giai-nhi,Giải Nhì,500000,600,
power655,00722,giai-ba,Giải Ba,50000,13433,
power655,00723,jackpot-1,Jackpot 1,,0,48237615300
power655,00723,jackpot-2,Jackpot 2,,2,2323615375
power655,00723,giai-nhat,Giải Nhất,40000000,6,
power655,00723,giai-nhi,Giải Nhì,500000,524,
power655,00723,giai-ba,Giải Ba,50000,12180,
power655,00724,jackpot-1,Jackpot 1,,0,50454523200
power655,00724,jackpot-2,Jackpot 2,,0,3246323100
power655,00724,giai-nhat,Giải Nhất,40000000,16,
power655,00724,giai-nhi,Giải Nhì,500000,805,
power655,00724,giai-ba,Giải Ba,50000,16641,
power655,00725,jackpot-1,Jackpot 1,,0,52849603650
power655,00725,jackpot-2,Jackpot 2,,0,3512443150
power655,00725,giai-nhat,Giải Nhất,40000000,10,
power655,00725,giai-nhi,Giải Nhì,500000,623,
power655,00725,giai-ba,Giải Ba,50000,12909,
power655,00726,jackpot-1,Jackpot 1,,0,55087218300
power655,00726,jackpot-2,Jackpot 2,,0,3761067000
power655,00726,giai-nhat,Giải Nhất,40000000,12,
power655,00726,giai-nhi,Giải Nhì,500000,732,
power655,00726,giai-ba,Giải Ba,50000,13751,
power655,00727,jackpot-1,Jackpot 1,,0,57772834500
power655,00727,jackpot-2,Jackpot 2,,0,4059468800
power655,00727,giai-nhat,Giải Nhất,40000000,11,
power655,00727,giai-nhi,Giải Nhì,500000,622,
power655,00727,giai-ba,Giải Ba,50000,14714,
power655,00728,jackpot-1,Jackpot 1,,0,60427002000
power655,00728,jackpot-2,Jackpot 2,,0,4354376300
power655,00728,giai-nhat,Giải Nhất,40000000,7,
power655,00728,giai-nhi,Giải Nhì,500000,599,
power655,00728,giai-ba,Giải Ba,50000,13789,
power655,00729,jackpot-1,Jackpot 1,,0,62757436800
power655,00729,jackpot-2,Jackpot 2,,0,4613313500
power655,00729,giai-nhat,Giải Nhất,40000000,18,
power655,00729,giai-nhi,Giải Nhì,500000,756,
power655,00729,giai-ba,Giải Ba,50000,14865,
power655,00730,jackpot-1,Jackpot 1,,0,65600832450
power655,00730,jackpot-2,Jackpot 2,,1,4929246350
power655,00730,giai-nhat,Giải Nhất,40000000,13,
power655,00730,giai-nhi,Giải Nhì,500000,791,
power655,00730,giai-ba,Giải Ba,50000,17151,
power655,00731,jackpot-1,Jackpot 1,,0,67823715000
power655,00731,jackpot-2,Jackpot 2,,0,3246986950
power655,00731,giai-nhat,Giải Nhất,40000000,19,
power655,00731,giai-nhi,Giải Nhì,500000,787,
power655,00731,giai-ba,Giải Ba,50000,15500,
power655,00732,jackpot-1,Jackpot 1,,0,70506838200
power655,00732,jackpot-2,Jackpot 2,,0,3545111750
power655,00732,giai-nhat,Giải Nhất,40000000,10,
power655,00732,giai-nhi,Giải Nhì,500000,800,
power655,00732,giai-ba,Giải Ba,50000,17001,
power655,00733,jackpot-1,Jackpot 1,,0,74335915200
power655,00733,jackpot-2,Jackpot 2,,0,3970564750
power655,00733,giai-nhat,Giải Nhất,40000000,20,
power655,00733,giai-nhi,Giải Nhì,500000,930,
power655,00733,giai-ba,Giải Ba,50000,18298,
power655,00734,jackpot-1,Jackpot 1,,0,79919472900
power655,00734,jackpot-2,Jackpot 2,,0,4590960050
power655,00734,giai-nhat,Giải Nhất,40000000,14,
power655,00734,giai-nhi,Giải Nhì,500000,699,
power655,00734,giai-ba,Giải Ba,50000,16202,
power655,00735,jackpot-1,Jackpot 1,,0,85597658400
power655,00735,jackpot-2,Jackpot 2,,0,5221869550
power655,00735,giai-nhat,Giải Nhất,40000000,18,
power655,00735,giai-nhi,Giải Nhì,500000,1035,
power655,00735,giai-ba,Giải Ba,50000,21866,
