game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
max3d_pro,00619,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00619,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00619,giai-ba,Giải Ba,4000000,,
max3d_pro,00619,giai-tu,Giải tư,1000000,,
max3d_pro,00619,giai-nam,Giải năm,100000,,
max3d_pro,00619,giai-sau,Giải sáu,40000,,
max3d_pro,00620,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00620,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00620,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00620,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00620,giai-ba,Giải Ba,4000000,,
max3d_pro,00620,giai-tu,Giải tư,1000000,,
max3d_pro,00620,giai-nam,Giải năm,100000,,
max3d_pro,00620,giai-sau,Giải sáu,40000,,
max3d_pro,00621,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00621,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00621,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00621,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00621,giai-ba,Giải Ba,4000000,,
max3d_pro,00621,giai-tu,Giải tư,1000000,,
max3d_pro,00621,giai-nam,Giải năm,100000,,
max3d_pro,00621,giai-sau,Giải sáu,40000,,
max3d_pro,00622,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00622,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00622,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00622,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00622,giai-ba,Giải Ba,4000000,,
max3d_pro,00622,giai-tu,Giải tư,1000000,,
max3d_pro,00622,giai-nam,Giải năm,100000,,
max3d_pro,00622,giai-sau,Giải sáu,40000,,
max3d_pro,00623,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00623,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00623,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00623,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00623,giai-ba,Giải Ba,4000000,,
max3d_pro,00623,giai-tu,Giải tư,1000000,,
max3d_pro,00623,giai-nam,Giải năm,100000,,
max3d_pro,00623,giai-sau,Giải sáu,40000,,
max3d_pro,00624,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00624,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00624,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00624,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00624,giai-ba,Giải Ba,4000000,,
max3d_pro,00624,giai-tu,Giải tư,1000000,,
max3d_pro,00624,giai-nam,Giải năm,100000,,
max3d_pro,00624,giai-sau,Giải sáu,40000,,
max3d_pro,00625,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00625,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00625,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00625,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00625,giai-ba,Giải Ba,4000000,,
max3d_pro,00625,giai-tu,Giải tư,1000000,,
max3d_pro,00625,giai-nam,Giải năm,100000,,
max3d_pro,00625,giai-sau,Giải sáu,40000,,
max3d_pro,00626,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00626,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00626,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00626,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00626,giai-ba,Giải Ba,4000000,,
max3d_pro,00626,giai-tu,Giải tư,1000000,,
max3d_pro,00626,giai-nam,Giải năm,100000,,
max3d_pro,00626,giai-sau,Giải sáu,40000,,
max3d_pro,00627,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00627,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00627,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00627,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00627,giai-ba,Giải Ba,4000000,,
max3d_pro,00627,giai-tu,Giải tư,1000000,,
max3d_pro,00627,giai-nam,Giải năm,100000,,
max3d_pro,00627,giai-sau,Giải sáu,40000,,
max3d_pro,00628,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00628,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00628,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00628,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00628,giai-ba,Giải Ba,4000000,,
max3d_pro,00628,giai-tu,Giải tư,1000000,,
max3d_pro,00628,giai-nam,Giải năm,100000,,
max3d_pro,00628,giai-sau,Giải sáu,40000,,
max3d_pro,00629,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00629,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00629,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00629,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00629,giai-ba,Giải Ba,4000000,,
max3d_pro,00629,giai-tu,Giải tư,1000000,,
max3d_pro,00629,giai-nam,Giải năm,100000,,
max3d_pro,00629,giai-sau,Giải sáu,40000,,
max3d_pro,00630,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00630,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00630,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00630,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00630,giai-ba,Giải Ba,4000000,,
max3d_pro,00630,giai-tu,Giải tư,1000000,,
max3d_pro,00630,giai-nam,Giải năm,100000,,
max3d_pro,00630,giai-sau,Giải sáu,40000,,
max3d_pro,00631,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00631,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00631,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00631,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00631,giai-ba,Giải Ba,4000000,,
max3d_pro,00631,giai-tu,Giải tư,1000000,,
max3d_pro,00631,giai-nam,Giải năm,100000,,
max3d_pro,00631,giai-sau,Giải sáu,40000,,
max3d_pro,00632,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00632,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00632,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00632,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00632,giai-ba,Giải Ba,4000000,,
max3d_pro,00632,giai-tu,Giải tư,1000000,,
max3d_pro,00632,giai-nam,Giải năm,100000,,
max3d_pro,00632,giai-sau,Giải sáu,40000,,
max3d_pro,00633,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00633,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00633,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00633,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00633,giai-ba,Giải Ba,4000000,,
max3d_pro,00633,giai-tu,Giải tư,1000000,,
max3d_pro,00633,giai-nam,Giải năm,100000,,
max3d_pro,00633,giai-sau,Giải sáu,40000,,
max3d_pro,00634,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00634,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00634,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00634,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00634,giai-ba,Giải Ba,4000000,,
max3d_pro,00634,giai-tu,Giải tư,1000000,,
max3d_pro,00634,giai-nam,Giải năm,100000,,
max3d_pro,00634,giai-sau,Giải sáu,40000,,
max3d_pro,00635,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00635,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00635,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00635,giai-nhi,Giải Nhì,10000000,,
